SKU BASE,Suma de Cantidad,Año,Mes
ZZZ31077FAVREBLACK,2,2023,abril
ZZZ31078FAVRENAVY,2,2023,abril
ZZZ31079FAVREGREY,3,2023,abril
ZZZ31080KOEMANBLACK,4,2023,abril
ZZZ31081KOEMANBLACKRED,1,2023,abril
ZZZ31082FINISBLACK,5,2023,abril
ZZZ31083FINISHINYBLACK,4,2023,abril
ZZZ31091ROSSICHBLACK,4,2023,abril
ZZZ31092ROSSICHBLUE,4,2023,abril
ZZZ31093ROSSICHGREEN,4,2023,abril
ZZZ31094ROSSICHPINK,6,2023,abril
ZZZ31095SMARTBLACK,1,2023,abril
ZZZ31097SMARTRED,6,2023,abril
ZZZ31098SMARTGREEN,2,2023,abril
ZZZ31099DINOKIDBLUE,5,2023,abril
ZZZ31100DINOKIDYELLOW,3,2023,abril
ZZZ31101DINOKIDGREEN,1,2023,abril
ZZZ31102DINOKIDPINK,2,2023,abril
ZZZ31104MARUBLACK,1,2023,abril
ZZZ31105MARUBEIGE,1,2023,abril
ZZZ31116CLOTILDEBLACK,1,2023,abril
ZZZ31117FLORINDABLACK,5,2023,abril
ZZZ31120RAYENBLACK,20,2023,abril
ZZZ31121RAYENNAVY,11,2023,abril
ZZZ31127YAYINAVY,2,2023,abril
ZZZ31130TIJOUXPINKNAVY,1,2023,abril
ZZZ31131KATYBLACKBLUE,2,2023,abril
ZZZ31133KATYDARKGREY,1,2023,abril
ZZZ31134RUTTERWHITE,6,2023,abril
ZZZ31136LINEBLACK,2,2023,abril
ZZZ31137POWERGREEN,5,2023,abril
ZZZ31140HIPWHITEBLACK,7,2023,abril
ZZZ31141RACHELBLACK,1,2023,abril
ZZZ31142RACHELNAVY,2,2023,abril
ZZZ31144SAMBLACK,1,2023,abril
ZZZ31145SAMWINE,2,2023,abril
ZZZ31146SAMGREEN,1,2023,abril
ZZZ31150CARLYBLACK,3,2023,abril
ZZZ31159SULBLACK,1,2023,abril
ZZZ31160EVEWHITE,4,2023,abril
ZZZ31161MICHOGREEN,12,2023,abril
ZZZ31162NELSONBLACK,1,2023,abril
ZZZ31163NELSONGREY,1,2023,abril
ZZZ31167SEBASBEIGE,1,2023,abril
ZZZ31168SALLYBLACK,1,2023,abril
ZZZ31169SALLYCAMEL,1,2023,abril
ZZZ31170SALLYBEIGE,1,2023,abril
ZZZ31173ALLISONCAMEL,1,2023,abril
ZZZ31177CATUBLACK,15,2023,abril
ZZZ31178CATUYELLOW,2,2023,abril
ZZZ31179CATUBEIGE,19,2023,abril
ZZZ31180CATUPINK,3,2023,abril
ZZZ31181VALENTINIWHITE,1,2023,abril
ZZZ31182LUISANABLACK,1,2023,abril
ZZZ31184BEATRICEBLACK,5,2023,abril
ZZZ31186STELLABLACK,4,2023,abril
ZZZ31189ZINERVABLACK,6,2023,abril
ZZZ31191MARENABLACK,1,2023,abril
ZZZ31194ALESSIABEIGE,23,2023,abril
ZZZ31196ANASTASIABLACK,22,2023,abril
ZZZ31199ALIONABLACK,4,2023,abril
ZZZ31201LUKYANGREY,3,2023,abril
ZZZ31202DENVERBLACK,2,2023,abril
ZZZ31207JANEBLACK,4,2023,abril
ZZZ31211REESEBLACK,1,2023,abril
ZZZ31212REESEBROWN,2,2023,abril
ZZZ31213REESECAMEL,5,2023,abril
ZZZ31216BEGONIABROWN,3,2023,abril
ZZZ31221CHIARABLACK,2,2023,abril
ZZZ31222CHIARABROWN,1,2023,abril
ZZZ31223CHIARACAMEL,1,2023,abril
ZZZ31224JANICEBLACK,1,2023,abril
ZZZ31228ATENASREDBROWN,2,2023,abril
ZZZ31235KENYACOFFEE,1,2023,abril
ZZZ31240MALIBLACK,2,2023,abril
ZZZ31243AISHAPURPLE,1,2023,abril
ZZZ31244AISHACAMEL,3,2023,abril
ZZZ31254PETRABLACK,2,2023,abril
ZZZ31255PETRAPURPLE,1,2023,abril
ZZZ31257DAKOTAYELLOW,1,2023,abril
ZZZ31258MADISONPINK,3,2023,abril
ZZZ31259MARCELLABLUE,5,2023,abril
ZZZ31260MARCELLABLACK,11,2023,abril
ZZZ31267GEORGIAKHAKI,1,2023,abril
ZZZ31268INNAWHITE,2,2023,abril
ZZZ31277VADIMBLUE,7,2023,abril
ZZZ31290GERALDCOFFEE,2,2023,abril
ZZZ31291MUUBLACK,14,2023,abril
ZZZ31292MUUWHITE,3,2023,abril
ZZZ31293SUPERGWHITE,16,2023,abril
ZZZ31294SUPERGBLACK,16,2023,abril
ZZZ31295ROCKSBLACK,4,2023,abril
ZZZ31296ROCKSRED,2,2023,abril
ZZZ31298MOTKABLACK,3,2023,abril
ZZZ31299MOTKAYELLOW,2,2023,abril
ZZZ31300MOTKAPURPLE,2,2023,abril
ZZZ31301MOTKABLUE,2,2023,abril
ZZZ31302LIAPINK,4,2023,abril
ZZZ31303LIABLACK,7,2023,abril
ZZZ31304LIAWHITE,9,2023,abril
ZZZ31305AMOREBLACK,3,2023,abril
ZZZ31306AMOREPINK,2,2023,abril
ZZZ31307AMOREWHITE,1,2023,abril
ZZZ31312KIMABLACK,5,2023,abril
ZZZ31315SASHABEIGE,4,2023,abril
ZZZ31316SASHABLACK,1,2023,abril
ZZZ31318SASHACORAL,5,2023,abril
ZZZ31319YURIBLACK,3,2023,abril
ZZZ31321YURIGREY,1,2023,abril
ZZZ31323MISHABLACK,2,2023,abril
ZZZ31325MISHAPURPLE,1,2023,abril
ZZZ31326MISHACAMEL,1,2023,abril
ZZZ31327MISHAPINK,1,2023,abril
ZZZ31328LUNABLACK,2,2023,abril
ZZZ31330LUNAWHITE,1,2023,abril
ZZZ31332LUNABEIGE,1,2023,abril
ZZZ31333GALABRONCE,11,2023,abril
ZZZ31334GALABLACK,5,2023,abril
ZZZ31335GALASILVER,6,2023,abril
ZZZ31336GALAGOLD,2,2023,abril
ZZZ31337LAZODARKBLUE,3,2023,abril
ZZZ31338LAZOYELLOW,3,2023,abril
ZZZ31340LAZOLIGHTBLUE,1,2023,abril
ZZZ31350CHARLOTTEYELLOW,1,2023,abril
ZZZ31354CHLOEBLACK,1,2023,abril
ZZZ31358AMANDACAQUI,4,2023,abril
ZZZ31370KARAWINERED,2,2023,abril
ZZZ31371KARANAVY,1,2023,abril
ZZZ31372VICKYBLACK,2,2023,abril
ZZZ31373VICKYCAQUI,1,2023,abril
ZZZ31374VICKYBEIGE,3,2023,abril
ZZZ31375VICKYWHITE,9,2023,abril
ZZZ31378CRISTAPINK,1,2023,abril
ZZZ31380MILIGREYPURPLE,4,2023,abril
ZZZ31381VICTORBLACK,3,2023,abril
ZZZ31384GUILLEBLACK,3,2023,abril
ZZZ31385GUILLEBLUE,1,2023,abril
ZZZ31386GUILLEGREY,2,2023,abril
ZZZ31387AKABLACK,4,2023,abril
ZZZ31390KRUGERRED,1,2023,abril
ZZZ31391SHARMABROWN,1,2023,abril
ZZZ31392SHARMAKHAKI,3,2023,abril
ZZZ31395PALMABROWN,2,2023,abril
ZZZ31397PALMABLUE,1,2023,abril
ZZZ31398SULIVANBLACK,1,2023,abril
ZZZ31402KIBOAPRICOT,1,2023,abril
ZZZ31403KAIRIBLACK,2,2023,abril
ZZZ31407MILANBROWN,4,2023,abril
ZZZ31408MILANBLACK,1,2023,abril
ZZZ31409MILANBEIGE,3,2023,abril
ZZZ31410FLEXYAIRBLACK,6,2023,abril
ZZZ31411HUDSONBLACK,1,2023,abril
ZZZ31413DARWINBLUE,11,2023,abril
ZZZ31414BRADLEYWHITERED,6,2023,abril
ZZZ31415BABELBLACK,15,2023,abril
ZZZ31416BABELRED,5,2023,abril
ZZZ31418TAYLORBLACK,1,2023,abril
ZZZ31419TAYLORBROWN,2,2023,abril
ZZZ31420TAYLORPINK,1,2023,abril
ZZZ31421DALLASBLACKWHITE,12,2023,abril
ZZZ31423DUSTINBLACK,11,2023,abril
ZZZ31425DEXTERBLACK,1,2023,abril
ZZZ31428MAIKAWHITE,2,2023,abril
ZZZ31432NEWRAZOPRINTBLACK,9,2023,abril
ZZZ31434NEWRAZOPRINTSILVE,11,2023,abril
ZZZ31444BENNAVY,2,2023,abril
ZZZ31446ARONBLACK,2,2023,abril
ZZZ31447ARONNAVY,4,2023,abril
ZZZ31448ARONGREEN,2,2023,abril
ZZZ31449ARONGREY,2,2023,abril
ZZZ31450COQUIBLACK,3,2023,abril
ZZZ31451COQUINAVY,3,2023,abril
ZZZ31452COQUIDARKGREY,2,2023,abril
ZZZ31453COQUILIGREY,2,2023,abril
ZZZ31455KRUNENAVY,3,2023,abril
ZZZ31456KRUNERED,12,2023,abril
ZZZ31457KRUNEWHITE,3,2023,abril
ZZZ31459AMBARLEOPARD,1,2023,abril
ZZZ31460PENNYBLACK,21,2023,abril
ZZZ31461AYLENBLACK,15,2023,abril
ZZZ31462DIVINEWHITE,3,2023,abril
ZZZ31463MOEBLACK,2,2023,abril
ZZZ31464WARBLACK,2,2023,abril
ZZZ31465WARWHITE,1,2023,abril
ZZZ31466WARPINK,1,2023,abril
ZZZ31469KOFIBLACK,1,2023,abril
ZZZ31471NAHIABLACK,2,2023,abril
ZZZ31472AGNABLACK,6,2023,abril
ZZZ31473EDABLACK,3,2023,abril
ZZZ31474LEABLACK,4,2023,abril
ZZZ31475NUZZBLACK,6,2023,abril
ZZZ31479PEACEBLACK,1,2023,abril
ZZZ31480PEACENAVY,1,2023,abril
ZZZ31480PEACEPINK,3,2023,abril
ZZZ31481FURORBLACK,1,2023,abril
ZZZ31484TARAWHITE,1,2023,abril
ZZZ31486HIMOWHITE,1,2023,abril
ZZZ31488CORAWHITE,2,2023,abril
ZZZ31489KATANABLACK,1,2023,abril
ZZZ31490KATANACOFFEE,1,2023,abril
ZZZ31494CALIGREEN,1,2023,abril
ZZZ31495CALICAMEL,3,2023,abril
ZZZ31496SERRABLACK,1,2023,abril
ZZZ31497SERRACAMEL,1,2023,abril
ZZZ31500KURTKHAKI,1,2023,abril
ZZZ31506BAYERBLACK,6,2023,abril
ZZZ31507NEWMARCOSNAVY,4,2023,abril
ZZZ31508NEWMARCOSCOFFEE,1,2023,abril
ZZZ31509NEWMARCOSBLACK,1,2023,abril
ZZZ31511MOLLERCAMEL,6,2023,abril
ZZZ31512MOLERCHIPOROBLA,53,2023,abril
ZZZ31513MOLERCHIPOROCAM,27,2023,abril
ZZZ31514KRISTINBROWN,2,2023,abril
ZZZ31515KRISTINBLACK,9,2023,abril
ZZZ31516KRISTINCOFFEE,12,2023,abril
ZZZ31520HILDABLACK,11,2023,abril
ZZZ31521HILDABROWN,7,2023,abril
ZZZ31522HILDACOFFEE,6,2023,abril
ZZZ31523GRETABLACK,3,2023,abril
ZZZ31524GRETABROWN,2,2023,abril
ZZZ31525GRETACOFFEE,3,2023,abril
ZZZ31526TERRYBLACK,1,2023,abril
ZZZ31527TERRYBROWN,2,2023,abril
ZZZ31528TERRYGREY,1,2023,abril
ZZZ31529PHILLIPBLACK,1,2023,abril
ZZZ31530PHILLIPGREY,1,2023,abril
ZZZ31534JAMIEBROWN,1,2023,abril
ZZZ31535ERINBLACK,29,2023,abril
ZZZ31536BETHBLACK,13,2023,abril
ZZZ31537MANDYBLACK,15,2023,abril
ZZZ31538ZOEBLACK,37,2023,abril
ZZZ31539DEBRABLACK,5,2023,abril
ZZZ31540JAYBLACK,3,2023,abril
ZZZ31542ALICEBURGUNDY,4,2023,abril
ZZZ31543ALICEBROWN,1,2023,abril
ZZZ31544ALICECOFFEE,3,2023,abril
ZZZ31546ALICEYELLOW,2,2023,abril
ZZZ31550RADABLACK,1,2023,abril
ZZZ31553DONATOCAMEL,2,2023,abril
ZZZ31556MICALCOFFEE,1,2023,abril
ZZZ31560SPICABLACK,1,2023,abril
ZZZ31562SPICACOFFEE,1,2023,abril
ZZZ31564SILENECAMEL,1,2023,abril
ZZZ31565SILENECOFFEE,1,2023,abril
ZZZ31567MOONREDWINE,3,2023,abril
ZZZ31568MOONGREY,3,2023,abril
ZZZ31569MOONGREEN,7,2023,abril
ZZZ31570GROWBLACK,2,2023,abril
ZZZ31571GROWCOFFEE,2,2023,abril
ZZZ31574ONDRABLACK,3,2023,abril
ZZZ31575ONDRAROSERED,7,2023,abril
ZZZ31576ONDRAGREY,1,2023,abril
ZZZ31577ANGYBLACK,1,2023,abril
ZZZ31579ASHIMABLACK,21,2023,abril
ZZZ31580ASHIMABROWN,8,2023,abril
ZZZ31581ASHIMAGREY,8,2023,abril
ZZZ31582DOGONBLACK,1,2023,abril
ZZZ31584ALIWENCAQUI,2,2023,abril
ZZZ31585ALIWENYELLOW,4,2023,abril
ZZZ31586ALIWENBLACK,7,2023,abril
ZZZ31587ALIWENNAVY,18,2023,abril
ZZZ31588WOODSGREY,1,2023,abril
ZZZ31589WOODSBLACK,2,2023,abril
ZZZ31590WOODSBROWN,1,2023,abril
ZZZ31591WOODSGREEN,3,2023,abril
ZZZ31592TRIKAUBLACK,5,2023,abril
ZZZ31593TRIKAUBROWN,2,2023,abril
ZZZ31594TRIKAUBLUE,3,2023,abril
ZZZ31595TRIKAUGREY,3,2023,abril
ZZZ31596MAHUIDABLACK,1,2023,abril
ZZZ31597MAHUIDAGREY,10,2023,abril
ZZZ31598MAHUIDABLUE,3,2023,abril
ZZZ31601CHAIWINERED,1,2023,abril
ZZZ31602HARBINBLACK,2,2023,abril
ZZZ31603HARBINCOFFEE,1,2023,abril
ZZZ31604HARBINCAQUI,2,2023,abril
ZZZ31605ROVANIMCAQUI,19,2023,abril
ZZZ31606ROVANIMCOFFEE,27,2023,abril
ZZZ31607ROVANIMCAMEL,8,2023,abril
ZZZ31608ROVANIMBLACK,24,2023,abril
ZZZ31609ESTONIABLACK,1,2023,abril
ZZZ31612DONNABLACK,3,2023,abril
ZZZ31613DONNABURDEO,1,2023,abril
ZZZ31615RONYCOFFEE,1,2023,abril
ZZZ31616RONYGREY,1,2023,abril
ZZZ31617RONYNAVY,1,2023,abril
ZZZ31618TONYBLACK,2,2023,abril
ZZZ31619TONYCOFFEE,2,2023,abril
ZZZ31620TONYGREY,1,2023,abril
ZZZ31622ORBITCAMEL,4,2023,abril
ZZZ31624ORBITPINK,1,2023,abril
ZZZ31626GANTYCOFFEE,1,2023,abril
ZZZ31627GANTYBLACK,1,2023,abril
ZZZ31632SMOQUIBLACK,2,2023,abril
ZZZ31633SMOQUIGREY,3,2023,abril
ZZZ31635LINOBLACK,1,2023,abril
ZZZ31636LINONAVY,1,2023,abril
ZZZ31637LINOCOFFEE,1,2023,abril
ZZZ31638SAKIBLACK,6,2023,abril
ZZZ31639SAKIWINERED,1,2023,abril
ZZZ31640OUTDOORBLACK,23,2023,abril
ZZZ31642RIOARMYGREEN,1,2023,abril
ZZZ31644NEFFROCKEORANGE,6,2023,abril
ZZZ31645NEFFROCKEBLACK,4,2023,abril
ZZZ31646NEFFROCKEROSE,1,2023,abril
ZZZ31647FOGGYBLACK,2,2023,abril
ZZZ31648FOGGYTOGBLUE,1,2023,abril
ZZZ31649FOGGYROYALBLUE,9,2023,abril
ZZZ31650MARIONGREY,5,2023,abril
ZZZ31652MARIONWINERED,1,2023,abril
ZZZ31655WENDYRED,1,2023,abril
ZZZ31656ANNIEGREY,2,2023,abril
ZZZ31664NOAHBLACK,1,2023,abril
ZZZ31665NOAHBROWN,2,2023,abril
ZZZ31673DELCARMENBLACK,4,2023,abril
ZZZ31675MICKCAMEL,1,2023,abril
ZZZ31678BOLANDKHAKI,1,2023,abril
ZZZ31679BOLANDBLACK,1,2023,abril
ZZZ31683MARYPATGREY,1,2023,abril
ZZZ31684IGLUNAVY,2,2023,abril
ZZZ31685MEGANBLACK,1,2023,abril
ZZZ31687MEGANBURGUNDY,1,2023,abril
ZZZ31714CAMILOBLACK,3,2023,abril
ZZZ31718GIRAREDWINE,2,2023,abril
ZZZ31724EMOTOBLUE,1,2023,abril
ZZZ31726EMOTOPINK,1,2023,abril
ZZZ31729MAGUILABLUE,1,2023,abril
ZZZ31737PUCCABLACK,1,2023,abril
ZZZ31738PUCCAWHITE,28,2023,abril
ZZZ31739JERRYBLACK,1,2023,abril
ZZZ31745FYGOOCAMEL,1,2023,abril
ZZZ31765JOACOBLACK,4,2023,abril
ZZZ31766JULYBLACK,1,2023,abril
ZZZ31766TIARENAVY,3,2023,abril
ZZZ31768TIARECOFFEE,2,2023,abril
ZZZ31772MERALDBROWN,1,2023,abril
ZZZ31774FELPUCOFFEE,4,2023,abril
ZZZ31774PEPABURGUNDY,2,2023,abril
ZZZ31775FELPUBLACK,1,2023,abril
ZZZ31776FELPUCAMEL,3,2023,abril
ZZZ31779CLIMBWINERED,1,2023,abril
ZZZ31784FRUNCHNAVY,2,2023,abril
ZZZ31785FRUNCHWINERED,1,2023,abril
ZZZ31786INVERNALBLACK,3,2023,abril
ZZZ31787INVERNALGREY,2,2023,abril
ZZZ31788INVERNALNAVY,1,2023,abril
ZZZ31789KLUNABLACK,7,2023,abril
ZZZ31790KLUNACAMEL,5,2023,abril
ZZZ31791KLUNACOFFEE,16,2023,abril
ZZZ31792MENCICAMEL,2,2023,abril
ZZZ31793MENCICOFFEE,2,2023,abril
ZZZ31794MENCIBLACK,4,2023,abril
ZZZ31795NALABLACK,2,2023,abril
ZZZ31796MERALDKHAKI,2,2023,abril
ZZZ31797NATOBLACK,3,2023,abril
ZZZ31798LISABLACK,18,2023,abril
ZZZ31799LISABROWN,8,2023,abril
ZZZ31830VARMONAVY,1,2023,abril
ZZZ31831VARMOGREY,7,2023,abril
ZZZ31832BECCACOFFEE,1,2023,abril
ZZZ31838OUTDOORKHAKI,10,2023,abril
ZZZ31839LONGIRLBLACK,29,2023,abril
ZZZ31839OUTDOORBLUE,7,2023,abril
ZZZ31840LONGIRLBURGUNDY,5,2023,abril
ZZZ31842LONGIRLCOFFEE,2,2023,abril
ZZZ31843LONGIRLBROWN,6,2023,abril
ZZZ31846GUSSCAMEL,4,2023,abril
ZZZ31848MONTADORCOFFEE,2,2023,abril
ZZZ31849MONTADORBROWN,9,2023,abril
ZZZ31850MONTADORBLACK,12,2023,abril
ZZZ31850TAURUSBROWN,1,2023,abril
ZZZ31853DELLOBLACK,2,2023,abril
ZZZ31853ESTALACOFFEE,2,2023,abril
ZZZ31855MENABLACK,1,2023,abril
ZZZ31857ALIERREDBROWN,2,2023,abril
ZZZ31858ZEPOBLACK,3,2023,abril
ZZZ31859CHELLINCOFFEE,3,2023,abril
ZZZ31859ZEPOREDBROWN,1,2023,abril
ZZZ31861CHELLINGREY,1,2023,abril
ZZZ31861DEGUXBLACK,5,2023,abril
ZZZ31862BELTRANBLACK,3,2023,abril
ZZZ31862CHELLINBLACK,2,2023,abril
ZZZ31866SIMIRIBLACK,1,2023,abril
ZZZ31867SENIORCOFFEE,2,2023,abril
ZZZ31869QUILICOFFEE,2,2023,abril
ZZZ31870REXOBLACK,2,2023,abril
ZZZ31872HETTABLACK,4,2023,abril
ZZZ31872REXOREDBROWN,1,2023,abril
ZZZ31873DEGUXBROWN,1,2023,abril
ZZZ31873HETTACOFFEE,1,2023,abril
ZZZ31874HETTACAMEL,2,2023,abril
ZZZ31876CLIOBLACK,2,2023,abril
ZZZ31877CAZADORABLACK,1,2023,abril
ZZZ31877CLIOCAQUI,1,2023,abril
ZZZ31879LARKEYCOFFEE,3,2023,abril
ZZZ31881YANICAQUI,1,2023,abril
ZZZ31882CENTAUROBROWN,1,2023,abril
ZZZ31882TOTALLYBLACK,23,2023,abril
ZZZ31883RIBUNBROWN,3,2023,abril
ZZZ31884RIBUNCAMEL,1,2023,abril
ZZZ31885RIBUNBEIGE,1,2023,abril
ZZZ31887AWAKEBLACK,4,2023,abril
ZZZ31888AWAKESKINRED,1,2023,abril
ZZZ31889AWAKECAQUI,5,2023,abril
ZZZ31890EDUARBLACK,3,2023,abril
ZZZ31892YEPOCAMEL,2,2023,abril
ZZZ31893CUADRILLEBLACK,1,2023,abril
ZZZ31894CUADRILLEBLUE,2,2023,abril
ZZZ31896PAZBLACK,2,2023,abril
ZZZ31897PAZBROWN,2,2023,abril
ZZZ31898BROKICAMEL,1,2023,abril
ZZZ31899BRETZBLACK,1,2023,abril
ZZZ31900WINGNAVY,1,2023,abril
ZZZ31901RELTIBLACK,2,2023,abril
ZZZ31904JOTOBLACK,3,2023,abril
ZZZ31906ALEXABEIGE,3,2023,abril
ZZZ31907LIZZBLACK,9,2023,abril
ZZZ31908MARIEBEIGE,6,2023,abril
ZZZ31911YELIXBLACK,4,2023,abril
ZZZ31912YELIXWINE,1,2023,abril
ZZZ31913YELIXCAMEL,1,2023,abril
ZZZ31914MORRISBLACK,2,2023,abril
ZZZ31915MANILLEBLACK,1,2023,abril
ZZZ31917PAULIBLACK,1,2023,abril
ZZZ31924JULIETTEBLACK,6,2023,abril
ZZZ31924RIENTBEIGE,1,2023,abril
ZZZ31925ALEXACAMEL,3,2023,abril
ZZZ31926SAIKBLACK,1,2023,abril
ZZZ31927SAIKPURPLE,1,2023,abril
ZZZ31928SAIKBROWN,1,2023,abril
ZZZ31929LEBUSGREY,3,2023,abril
ZZZ31930LEBUSBLUE,2,2023,abril
ZZZ31932NINOSKACOFFEE,4,2023,abril
ZZZ31933NINOSKABLACK,8,2023,abril
ZZZ31934ROMANEBLACK,16,2023,abril
ZZZ31935ROMANEWINERED,1,2023,abril
ZZZ31936ROMANEBEIGE,1,2023,abril
ZZZ31939LARKEYBLACK,1,2023,abril
ZZZ31941DRISCUCOFFEE,3,2023,abril
ZZZ31942DRISCUBROWN,4,2023,abril
ZZZ31944VALIBBLACK,1,2023,abril
ZZZ31945WELABLACK,4,2023,abril
ZZZ31946WELACAMEL,15,2023,abril
ZZZ31947GUSSWHITE,3,2023,abril
ZZZ31948GUSSBLACK,1,2023,abril
ZZZ31965KIRAWHITE,2,2023,abril
ZZZ31974CURCUBLACK,1,2023,abril
ZZZ31975CURCUYELLOW,1,2023,abril
ZZZ31977TARAGREEN,1,2023,abril
ZZZ31979THALBLACK,1,2023,abril
ZZZ31981MARABLACK,4,2023,abril
ZZZ31989MEIKBLACK,3,2023,abril
ZZZ31990MEGARAYELLOW,3,2023,abril
ZZZ31991MEGARABLUE,1,2023,abril
ZZZ31992MEGARABLACK,3,2023,abril
ZZZ31996ELIACAMEL,1,2023,abril
ZZZ32000ENNIACAMEL,1,2023,abril
ZZZ32001ENNIARED,1,2023,abril
ZZZ32009GOCHIBEIGE,1,2023,abril
ZZZ32030CANOVASGOLD,1,2023,abril
ZZZ32034VICOBEIGE,1,2023,abril
ZZZ32035VICOPINK,1,2023,abril
ZZZ32038KAILBLACK,1,2023,abril
ZZZ32041KAILPINK,1,2023,abril
ZZZ32043RUFFUSBROWN,1,2023,abril
ZZZ32051NURIABLACK,1,2023,abril
ZZZ32054SALMABLACK,2,2023,abril
ZZZ32056SALMABROWN,3,2023,abril
ZZZ32057FATIMACAMEL,2,2023,abril
ZZZ32059FATIMABLACK,1,2023,abril
ZZZ32061IZASBLACK,1,2023,abril
ZZZ32065AUREABLUE,2,2023,abril
ZZZ32066LATIFACHAMPAGNE,1,2023,abril
ZZZ32069NEREAPINK,9,2023,abril
ZZZ32070NEREABLACK,2,2023,abril
ZZZ32071NEREAWHITE,2,2023,abril
ZZZ32072TITIRED,2,2023,abril
ZZZ32074TITIBLACK,1,2023,abril
ZZZ32090ZAIRABLACK,1,2023,abril
ZZZ32091ZAIRAGOLD,1,2023,abril
ZZZ32092ZAIRAROSE,3,2023,abril
ZZZ32097KUYENBLACK,2,2023,abril
ZZZ32098KUYENGREY,4,2023,abril
ZZZ32099KUYENWHITE,4,2023,abril
ZZZ32100KUYENRED,2,2023,abril
ZZZ32115ANYIBEIGE,1,2023,abril
ZZZ32117ANYIBLACK,7,2023,abril
ZZZ32118TRININAVY,1,2023,abril
ZZZ32119MARKLENAVY,1,2023,abril
ZZZ32121YALYBLACK,1,2023,abril
ZZZ32123YALYGREY,3,2023,abril
ZZZ32124AINAWINERED,2,2023,abril
ZZZ32126AINAPINK,2,2023,abril
ZZZ32127FOTINIBLACK,1,2023,abril
ZZZ32128FOTINIBEIGE,3,2023,abril
ZZZ32130AITANABLACK,3,2023,abril
ZZZ32131AITANANAVY,2,2023,abril
ZZZ32131DIKABLACK,1,2023,abril
ZZZ32132AITANAPINK,2,2023,abril
ZZZ32132DIKABURGUNDY,1,2023,abril
ZZZ32134ZAKIABLACK,2,2023,abril
ZZZ32136MAZZABLAC,5,2023,abril
ZZZ32137AKOSDARKBROWN,1,2023,abril
ZZZ32137MAZZACOFFE,4,2023,abril
ZZZ32138MAZZABROW,7,2023,abril
ZZZ32139PEPCOFFEE,1,2023,abril
ZZZ32139ZUCCABLAC,2,2023,abril
ZZZ32140ZUCCACOFFE,4,2023,abril
ZZZ32141ZUCCABROW,9,2023,abril
ZZZ32142ELLENBLAC,16,2023,abril
ZZZ32142SEVERIBLACK,1,2023,abril
ZZZ32143ELLENCOFFE,3,2023,abril
ZZZ32144ELLENBROW,7,2023,abril
ZZZ32147MARITTCOFFE,5,2023,abril
ZZZ32152SORAYAMARON,6,2023,abril
ZZZ32153SORAYABLAC,36,2023,abril
ZZZ32154SORAYAGRE,12,2023,abril
ZZZ32155LENABROWN,2,2023,abril
ZZZ32155SORAYANAV,3,2023,abril
ZZZ32156YULINAV,3,2023,abril
ZZZ32157AROAGRE,10,2023,abril
ZZZ32158YULIMARON,12,2023,abril
ZZZ32159THAISBLAC,42,2023,abril
ZZZ32160TALINAGRE,21,2023,abril
ZZZ32161THAISNAV,7,2023,abril
ZZZ32162TALINAPIN,21,2023,abril
ZZZ32163YULIBLAC,1,2023,abril
ZZZ32164BERENWHITE,1,2023,abril
ZZZ32164FRIDANAV,18,2023,abril
ZZZ32165FRIDAGRE,11,2023,abril
ZZZ32166FRIDAPIN,8,2023,abril
ZZZ32167FRIDABLAC,46,2023,abril
ZZZ32168GIULIABLAC,71,2023,abril
ZZZ32169GIULIAMAROON,18,2023,abril
ZZZ32170GIULIAGREY,22,2023,abril
ZZZ32171GIULIAPINK,10,2023,abril
ZZZ32171JACOBOBLACK,2,2023,abril
ZZZ32171JANABLACK,1,2023,abril
ZZZ32172ASARANAVY,7,2023,abril
ZZZ32173ASARAGREY,20,2023,abril
ZZZ32173JANAFUCSIA,1,2023,abril
ZZZ32173JEROBLACKWHITE,2,2023,abril
ZZZ32174ASARARED,15,2023,abril
ZZZ32174JEROBLACKRED,1,2023,abril
ZZZ32175ASARABLACK,4,2023,abril
ZZZ32176IRINANAVY,9,2023,abril
ZZZ32176JERONAVY,1,2023,abril
ZZZ32177IRINABLACK,3,2023,abril
ZZZ32177LASSIECAMEL,5,2023,abril
ZZZ32178IRINAPINK,1,2023,abril
ZZZ32178LUCIANABLACK,12,2023,abril
ZZZ32179DRAGOBLACK,1,2023,abril
ZZZ32179IGNACIAWHITE,3,2023,abril
ZZZ32179IRINAGREY,25,2023,abril
ZZZ32180CRISTALWHITE,2,2023,abril
ZZZ32180DRAGOBROWN,3,2023,abril
ZZZ32181DOKUBROWN,2,2023,abril
ZZZ32181ELIDEBLACK,50,2023,abril
ZZZ32181MILAMAROON,12,2023,abril
ZZZ32182AYLEENBLACK,6,2023,abril
ZZZ32182DOKUBLACK,3,2023,abril
ZZZ32182MILAGREY,13,2023,abril
ZZZ32183AYLEENWHITE,15,2023,abril
ZZZ32183BERNABLACK,1,2023,abril
ZZZ32183MILAPURPLE,28,2023,abril
ZZZ32184MACARENABLACK,6,2023,abril
ZZZ32184ZAIDAGREY,4,2023,abril
ZZZ32185MANSHBLACK,17,2023,abril
ZZZ32185ZAIDAPINK,6,2023,abril
ZZZ32186ZAIDAMAROON,1,2023,abril
ZZZ32187FABIOLACARAMEL,6,2023,abril
ZZZ32187ZAIDABLACK,3,2023,abril
ZZZ32188DARLABLACK,2,2023,abril
